ts,foot,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.3842399154249698e+16,right,4371578.23655914,25968497.096774194,-1673.548387096774,-269.83870967741933,2947039.596539228,10557158.87161947,1878.663207177594,1093.462751500963,811173,2368871,-5769,-3417,8453288,38769437,338,1903,yes
1.3877364285493066e+16,left,2136199.6341463416,573040.0,676.829268292683,379.0,17738.26525023811,0.0,2.396898402356577,0.0,2096812,573040,675,379,2149767,573040,682,379,yes
1.389759328094405e+16,right,2663463.6910569104,19291074.30894309,1748.6829268292684,896.2764227642276,1701306.2791119087,11344761.810828771,1332.660498851047,2207.3560005418435,402857,1469590,-2645,-3382,5929233,44334158,4611,8385,yes
1.3899882257924508e+16,right,3000314.24590164,21283939.524590164,-1141.2622950819673,-204.04918032786884,1874845.213072336,7987116.207121867,2445.385564431891,1797.751009393732,311694,871540,-9871,-4839,5985869,36572946,2130,2080,yes
1.3936115663923476e+16,right,1130681.9090909092,7085699.669421488,675.5702479338843,-861.3801652892562,442862.6382762493,5515932.900203706,1844.6118418538456,2327.8071772099106,166747,822430,-1286,-8832,1750124,21048251,6816,4350,yes
1.393689235987366e+16,right,2437109.8174603176,22196705.936507937,1371.3253968253969,1117.8809523809523,1560908.969511252,11571797.615513366,4465.742752697455,3245.130990532476,312114,4003681,-7727,-3334,5508260,47717120,9706,9279,yes
1.394034167478781e+16,left,2172177.172131148,12669244.221311476,-309.7049180327869,-16.631147540983605,1274996.896532536,3377490.8799495576,1889.111543716705,1692.5978136259168,107192,4106984,-7447,-4390,4191306,20117962,5234,3341,yes
1.3944460152012644e+16,right,2882873.706349206,20419094.07936508,-1012.063492063492,34.12698412698413,1558408.929612795,5945940.818701474,2376.032268286041,1549.935038556788,431201,4601624,-7818,-6272,6080704,33843013,1628,4892,yes
1.394895428754111e+16,right,2670965.4018691587,19236613.990654204,-2217.8317757009345,-281.4859813084112,1661644.9677831524,9621429.442104794,3948.791820210093,2587.9329384026832,339149,2762348,-9190,-6019,5254034,39283320,1929,6363,yes
1.3953220304549166e+16,left,4362996.446969697,30719196.94696969,954.0530303030304,391.93939393939394,3287591.24005236,15823999.802623622,3764.675056310845,2036.0786767652803,79666,4091669,-3971,-2063,10667910,62314464,9784,6862,yes
1.3954951625729214e+16,right,4006608.529411765,30088907.025210083,-896.6134453781513,-30.823529411764707,2372530.470492973,17027743.696529046,3970.141674689434,2462.1653679439755,1385502,3834794,-7343,-5068,8921294,72769736,4644,4762,yes
1.3967791472300402e+16,left,5329781.951219512,32338350.341463413,-1549.1138211382113,-1094.520325203252,2566070.3861799506,14728343.5701373,2635.7261829576914,2003.0743639142272,879945,4228946,-7123,-9188,9628478,56180500,4026,2237,yes
1.3977337296387504e+16,left,1169659.3209876544,8335582.148148148,207.90123456790124,678.1728395061729,608091.5910352204,2617942.1376448194,736.0645794517332,543.5283293013222,225227,1627764,-3463,-406,1946389,11689399,1571,3411,no
1.397737126210939e+16,left,621268.0465116279,5634205.348837209,-213.0077519379845,428.031007751938,427807.2505094084,3423050.211190662,4261.479613013177,3854.5841457323263,148258,452559,-7076,-9100,1564083,11961657,9579,8679,no
1.3977371313960634e+16,right,3346090.7286821706,15037248.744186046,-671.8992248062016,279.6434108527132,1840296.163282331,5903276.381163524,3401.8702412353296,2641.8271251826404,611989,1622786,-8018,-3814,6088678,24335378,5196,6252,no
1.3977371636394186e+16,right,2323322.2403100776,8604936.449612403,224.89147286821705,-1005.2325581395348,725703.1899244214,4887317.226810485,1689.0275643487423,4176.936840241805,841176,2210297,-2703,-9803,3538762,20070683,2748,8299,no
1.3977372118328988e+16,right,1403823.450819672,12003882.336065574,-316.6803278688525,-258.39344262295083,631582.5556551986,3362903.5593861705,992.597454602084,984.744028974674,574560,2039288,-3194,-3499,2737983,18761876,3990,3092,yes
1.3977373142758632e+16,right,1772236.7016129033,8306028.112903226,-1507.991935483871,634.7822580645161,883104.878096566,3893213.553606607,2185.9092822389352,2736.3065622494664,44010,1175822,-6739,-3946,2931469,16119661,8559,7631,no
1.3977373493864334e+16,left,3380293.764227642,13808737.390243905,-205.6991869918699,70.08943089430895,1668736.206395422,6604727.685758415,2827.593627140441,2296.92518276396,536935,1700565,-8286,-5178,6107033,28720605,5259,6981,no
1.398005933376976e+16,left,4955354.147540984,28098697.770491805,-1536.967213114754,-468.1803278688525,2696048.703918871,9965435.836277436,2913.0872888801573,1845.2755578960248,503702,5713489,-9396,-5128,8747358,50422028,2684,2958,yes
1.3984058809022996e+16,left,3538807.024390244,19915958.219512194,-1651.0894308943089,-1075.5040650406504,1657183.0198017715,8798476.747118613,3739.394068580267,3589.350832612145,1363494,2096692,-9942,-9924,6600954,35584073,2070,4265,yes
1.398794711096629e+16,right,3961745.601626016,30609789.82926829,-1283.3495934959349,-43.04878048780488,2828593.0045236466,12437171.155735029,3618.520483780176,1723.4870764003404,323967,8675664,-9024,-4595,9289203,58990767,7969,3540,yes
1.399629794132281e+16,left,3674429.927835051,21616058.587628867,-932.0927835051548,28.82474226804124,2236894.6556140534,8504734.79149172,1825.0748391189004,1602.1567430752343,644794,2226785,-3781,-2345,6779359,32014528,1198,5931,no
1.3996335224580458e+16,right,2702631.8604651163,18824850.58139535,1264.7674418604652,-63.945736434108525,1840537.5892091824,6627434.548884126,1402.5412566994903,923.3907311344216,391318,7008616,-2325,-2817,5506362,35490775,6175,1711,no
1.399633602442653e+16,left,4731702.912,30172251.496,-2261.68,-176.504,2747861.3367189383,13906022.146815186,4368.950668657326,3054.5790022574733,1066434,7902037,-9971,-7381,9426432,52731185,2826,5625,no
1.399633654932895e+16,right,5064786.466101695,26183041.18644068,-1707.8898305084747,-740.5847457627119,3033075.095363018,16749227.848145615,4084.806695535996,2901.0354188295914,692466,1581197,-9947,-8284,9060698,60596726,3589,4659,no
1.399633676665749e+16,right,4349093.496,20633729.992,416.256,279.016,1913516.6990204635,6116140.294523184,1974.54268655612,1359.3151559849257,1364361,11024647,-5134,-2067,7251108,32121984,5634,4132,no
1.399633716690279e+16,left,728602.1935483871,6125277.088709678,1614.483870967742,-487.0806451612903,797544.722112542,4790348.942220056,3741.766357120986,2918.0622303911464,59501,927715,-7509,-9372,3011715,18901590,9855,4324,no
1.3996337223721926e+16,right,2457733.435483871,14731452.733870968,-729.0967741935484,529.0,1697356.404664667,7508039.195660435,3678.3136720830935,2026.300269083485,101634,1546632,-9782,-1498,5158812,33638355,8219,9700,no
1.399633742406235e+16,right,590511.572519084,3970427.534351145,-832.4885496183206,1040.4885496183206,343658.3986261096,2408234.5240544523,6403.0819723082295,4048.021492734088,146208,905874,-9995,-6770,1186936,10925978,9991,9569,no
1.3996337525080536e+16,left,2596462.2945736432,14530022.589147286,2752.5891472868216,1046.0077519379845,711534.4593996244,6985962.370689107,2251.629124144072,1542.5761250265537,1176168,5035199,-304,-2964,3607115,35359359,7676,4042,no
1.39963376512946e+16,right,2023118.1048387096,8465001.637096774,-18.32258064516129,-1314.9193548387098,941707.8367126124,3625569.349698424,1298.681868004138,2732.8147691618574,226148,1829503,-3069,-9967,3058051,15819639,2774,1455,no
1.3996338104296032e+16,left,960367.112,4237800.84,948.688,1753.664,685009.9003370635,2557826.9959199624,3377.830441360348,4215.878492893114,40899,1303795,-8544,-9407,1825502,11257915,8746,9765,no
1.3996338113548282e+16,left,1330392.6341463414,8635982.512195121,-492.5528455284553,-104.96747967479676,853624.0769800086,2847849.1624164893,2500.85616881549,1529.9449627675156,61673,3055431,-7180,-3368,2471674,16370801,7113,3386,no
1.3996495136585038e+16,left,3665141.5454545454,7830113.0,-2140.8863636363635,-201.0,292996.0281384457,0.0,166.6144715662675,0.0,3035144,7830113,-2527,-201,3902016,7830113,-2011,-201,yes
1.3996510578695782e+16,right,1545662.309090909,7296074.472727273,56.345454545454544,538.6,656962.0624890354,3827279.9559118273,872.2829819923122,1535.1980521285386,464642,2336897,-1589,-2300,2268036,14236940,1639,4018,no
1.399663181938545e+16,left,4366624.0,11548569.0,561.5,-112.0,46036.89409593136,235947.3907463272,91.21677477306464,131.52186130069785,4334071,11381729,497,-205,4399177,11715409,626,-19,no
1.40024773547547e+16,left,4895140.181818182,36505128.6446281,-1237.8512396694214,505.0,2789460.5286007933,15050006.707773076,3707.039534590815,3000.2567001286184,928956,7860533,-8878,-4728,8695860,63493481,5402,8784,yes
1.4007921686615062e+16,right,4710260.425925926,24532952.064814813,-835.6851851851852,-528.4074074074074,2123026.8784421054,8945092.607354194,2256.200882751771,1660.8686840743944,974045,3159455,-4599,-4095,8048038,41188597,2656,3796,yes
1.4011422780593264e+16,right,4693856.25203252,34619921.16260163,1176.0081300813008,-73.39024390243902,2732623.8575081485,15159125.16950509,2344.612979688444,1298.9567165150067,344845,7621138,-9558,-2977,9783800,61677190,3817,2366,yes
1.4021201393790458e+16,right,3486674.0303030303,34711863.93939394,94.989898989899,-660.4242424242424,1188469.7231828738,10041749.403102154,2490.7798118913483,1003.8034209832804,563464,11625058,-4901,-5610,5678625,53361789,9521,196,yes
1.4022077784329604e+16,left,2869457.223076924,16016637.284615384,-1610.246153846154,-379.5153846153846,1630817.552722319,7008495.214180887,2107.8358866347003,1492.895585244879,466734,4251324,-6142,-4513,5394137,35206940,2033,3659,yes
1.4024841560573832e+16,right,5869561.798319328,50832791.0420168,-105.4453781512605,-49.30252100840336,2463328.7705738707,32629114.72670783,3303.652048760478,2688.356313887227,2617483,12706357,-5059,-6731,10449848,137110676,6013,5230,yes
1.402896544853666e+16,left,3827825.1147540985,19974080.647540983,-335.76229508196724,-638.9426229508197,1988680.847376439,6769910.848487762,2053.024767287408,1824.7358250967209,458207,3568320,-3953,-7127,6496768,33960538,3829,2664,yes
1.4052662679355818e+16,right,1159862.7258064516,4786943.919354838,1419.4032258064517,820.8709677419355,422906.86217094393,2276153.25640705,1606.4591873558184,2859.53645958626,255755,1143788,-3253,-4776,2017266,9810908,4386,9138,yes
1.4053342665589966e+16,right,1121776.75,9162713.5,-1414.8645833333333,-101.39583333333331,500445.7489691828,3638145.063150295,4564.515660291708,3602.3862251778164,330246,2533534,-9664,-9236,2065451,17743941,6823,6090,yes
1.405592927500771e+16,right,2649823.790322581,22788626.68548387,582.8064516129032,462.4193548387097,2422348.216750557,17077095.634019423,4004.6010117173305,2501.2981673320696,207226,1191802,-9868,-6655,8062549,65897763,6985,8026,yes
1.4056774795869936e+16,left,1797085.411290323,15095373.774193548,-1336.0645161290322,-940.25,636989.1990412679,6536152.074242829,3543.652919243644,1813.33507872196,350937,3604904,-6197,-3810,3130846,26274253,4807,3466,yes
1.4059935503786138e+16,right,4416439.112903226,31587938.66935484,-1312.9596774193549,-294.41129032258067,2916054.1139569115,16861793.038559247,3168.074241039003,1261.7881814436375,360467,5006463,-7005,-4119,10690904,70091422,8257,4787,yes
1.4062854975711498e+16,right,5626786.882352941,29100852.77310924,318.9159663865546,-264.0672268907564,3486277.40755148,15076097.75074088,1819.7073688186088,1772.7712134122835,472234,6968636,-4805,-5167,11207823,69615692,4655,2047,yes
1.4065537537075656e+16,left,1944554.9918699188,8007244.040650407,64.2439024390244,1833.9024390243903,751675.3248451689,4021923.23235286,3671.4463789894144,2870.265796838718,359397,3085956,-9938,-2831,2914381,20778013,5153,8451,no
1.4065537997093068e+16,left,2548409.180327869,11900366.147540985,147.11475409836066,-4.549180327868853,1155497.0366208733,3560581.359877012,1732.2537328541478,1556.1583610509388,779847,1921260,-5544,-4081,4495935,17461054,1893,3003,no
1.4065538025345276e+16,right,3744807.5619834713,18878331.785123967,693.3471074380166,-8.380165289256198,1652159.228700288,8223755.048184287,4495.261721544037,4892.385078289522,189679,6840625,-8369,-9053,6194868,36942194,7537,7956,no
1.4065538620033338e+16,right,2036241.853658537,11433361.357723575,-1767.6422764227643,-902.2276422764228,1079961.217406673,5935420.388773211,3651.429576611352,3416.322144782977,568489,3615176,-9915,-7952,3815689,24364720,3953,5008,no
1.406553891039632e+16,left,1667209.487804878,10840197.365853658,-869.4471544715448,973.0487804878048,960615.0867938248,6989916.271608633,2183.175616807728,1490.9777068055455,192848,962827,-6633,-1567,3111957,32018573,2197,5117,no
1.4065538933319086e+16,left,2585493.458333333,13232777.375,-1983.8083333333327,-968.4666666666668,1546319.813032377,5988860.123840422,3722.307679216416,4267.263242256269,394853,3208569,-9572,-8102,4518184,27803695,3138,8673,no
1.4065539039172536e+16,right,1711777.7786885246,11684419.336065574,-548.311475409836,635.5573770491803,1198852.5994184215,4995693.454912673,4256.945729452466,2960.49135984586,233258,1919231,-9917,-3942,3909195,19775281,6383,8566,no
1.4065539304235976e+16,right,1979229.267716536,7358520.551181102,-349.62204724409446,-793.2204724409448,1361683.528149554,4588426.522966733,2993.447171260771,2251.985176842958,33365,438967,-3833,-6828,3723017,15555139,8141,6564,no
1.4065539344543812e+16,right,2457285.376,14412434.744,429.384,617.936,1176979.225780747,4808735.766738011,4582.431320049189,3051.493800620576,160566,5144783,-8455,-4844,4208655,24767495,9902,9772,no
1.406553984069909e+16,left,1419427.256198347,7272680.082644628,-2018.2892561983472,-726.1404958677685,1050661.3140459086,4449004.900086978,3358.9697513722285,2924.2817246456298,101169,1240496,-9881,-5064,3172932,20275223,5401,6922,no
1.4065540087928372e+16,right,2042070.663934426,12704868.590163937,-393.9508196721312,160.97540983606558,1295507.5319347738,7028542.3845371725,3200.835494887218,1410.4806604860637,58303,1669533,-8948,-4187,3627942,26547573,8373,3545,no
1.4065541006721828e+16,left,3011025.893442623,15954293.040983606,-398.8524590163934,472.6393442622951,1441170.2201412218,6737012.924137669,1702.2862199835754,1649.8358649420716,441358,878981,-4780,-2456,5854513,37061255,1552,4265,no
1.4065541305943396e+16,left,2254531.462809917,16994861.94214876,-870.0247933884298,628.5785123966942,1514896.947301048,9192821.82541374,3193.5467077185776,2507.70753462223,221347,2160657,-9837,-8134,5710410,37304960,3076,9390,no
1.4065645631619046e+16,right,3065983.75308642,13422387.209876545,177.98765432098764,200.77777777777777,1722231.090653462,6519129.926484106,699.1323639667091,787.9998572334896,645963,5142624,-1398,-1114,5301058,24919956,1593,1926,no
1.4070760473299036e+16,right,3810996.9105691058,30460776.756097563,-476.5365853658537,-187.1219512195122,2231462.859719991,12869236.35712272,2583.049279159918,1127.8544667290864,469905,3352551,-5098,-3515,7325736,58294554,4361,2373,yes
1.4089622024217662e+16,right,5590832.483516484,27839944.087912086,-1073.9120879120878,-15.164835164835164,4901202.44950984,21313061.333470944,2405.7691569703934,1587.198134125641,714150,4631089,-8401,-3111,12303286,56620939,2376,3535,yes
1.4093377446029156e+16,right,2063867.1846153848,22340193.769230768,1022.623076923077,442.24615384615385,1520577.5438361373,10416708.881616715,3857.3456939408607,1637.5197356597002,332406,7593605,-9679,-4021,5744173,45838948,8506,4746,yes
1.4096559933748916e+16,right,5768135.25210084,31445847.77310924,-712.3865546218487,-147.0420168067227,2856578.7363916626,16263267.065602828,2992.8340463464115,2441.867409867328,797085,5748054,-6392,-4768,11195774,74552814,4371,4945,yes
1.4102886894294644e+16,left,1887245.119047619,17040630.023809522,-1672.071428571429,5.285714285714286,718171.1556192051,5799517.7005069135,1553.5323462583842,818.9666089775633,888522,3172284,-4425,-2429,2854213,24782675,215,1026,yes
1.4105229306939142e+16,right,2913488.6231884058,26922308.50724637,-4050.057971014493,236.6231884057971,2514977.6997580742,12362754.616784854,3250.9664168749523,858.1809267187208,196057,12522172,-9641,-1534,7335487,50752268,-604,1461,yes
1.4106392812840038e+16,right,2270739.432,12938591.56,-991.152,82.464,1276289.068092558,7360301.768228346,1166.0147529637145,838.7593905440382,108897,2218622,-3866,-1498,3983625,25797640,2110,1964,yes
1.4110287246223326e+16,left,3025491.932584269,12459519.595505618,642.0337078651686,218.1123595505618,1107409.8922123394,4794126.152186372,1794.7915772225613,1886.937263724438,747982,3524506,-5153,-2133,4570011,19260768,2941,2983,yes
1.4127773915233178e+16,right,1621366.3703703703,6963619.333333333,-59.92592592592592,-773.7777777777778,265714.5977859513,2434411.00132899,649.8244689574566,847.5377156723938,1209751,4068056,-1153,-1978,2305331,13400132,798,832,yes
1.4142167392937122e+16,right,2455981.1153846155,14080427.807692308,-715.3230769230769,-221.4,1173781.3452826885,5910222.600093436,4366.142593941032,3607.845981947866,549036,4487811,-9192,-5960,4094814,28755333,4661,8192,yes
1.4142955689091532e+16,right,2434700.074074074,9933139.527777778,518.2222222222222,-1128.148148148148,896379.3165721472,3461318.267075425,1354.2036894052364,1650.0952553349102,834587,2092517,-1765,-4709,3649427,18349935,3685,2678,yes
1.4210970501108386e+16,left,3762436.926829268,21161505.723577235,384.5121951219512,-591.3821138211382,2138649.9689025446,10491818.649341224,1751.416725677018,2050.6880553446445,759295,1140873,-4255,-7467,7799708,41502151,3455,4388,yes
1.421399300538872e+16,left,4912656.253846154,34071233.70769231,-1375.284615384615,49.4,2724189.6300768685,15090950.725887638,1426.365339300149,1894.9121621662523,1842584,4150572,-5257,-1855,9741565,67904940,322,8405,yes
1.4239945167613418e+16,left,4883484.756097561,30809354.14634146,-2850.0243902439024,-943.0487804878048,2545911.007865375,10514250.00905115,3181.408659191285,1786.7789815051274,712625,7048073,-9376,-5557,9641652,50639262,1367,2037,yes
1.4241675158866714e+16,right,1412306.04,16412894.546666669,-2796.826666666667,-507.2,1128219.1059630748,2768523.479429996,4057.07472292382,1274.134332516512,218111,12644640,-9806,-2269,3842876,21351800,985,1156,no
1.424169184049059e+16,right,1064165.1219512196,8397356.987804879,-1921.378048780488,1249.3170731707316,610473.683797058,3804806.569478283,3847.86026683564,2368.723341505672,321075,3773731,-9760,-2100,2822024,15615139,1912,6296,no
1.4241731168143038e+16,left,3204392.25,18380516.98333333,-2737.6833333333334,-1049.3833333333334,1615966.9892611722,3035262.9213250256,1231.7668650710675,782.4287933522555,1222649,11808471,-5051,-2821,5924922,24504894,-340,-426,no
1.4241794027985876e+16,left,4951764.79338843,27161304.785123967,-2246.0,-503.02479338842977,2809597.265089275,16740200.820154512,3876.874052205806,1904.954047839518,691665,552628,-9981,-5971,8570182,61474338,1831,4362,no
1.4241794513730532e+16,right,2478977.301587302,11937226.76190476,-1978.746031746032,-658.5793650793651,1168937.407074458,7114636.284421323,3751.25334561452,2388.7330076111048,440530,1126557,-9612,-7406,4125181,29862976,3520,4842,no
1.424179451994308e+16,left,3700850.4846153846,20663656.32307692,-2161.2615384615383,-679.1846153846154,1733416.1692184831,6127429.0103825815,2968.117359497355,1658.3030589793873,412184,3008016,-8589,-8499,5982421,31717229,2486,3317,yes
1.4241794995844618e+16,left,2505152.8360655736,13514279.5,-321.8360655737705,11.344262295081966,1297741.2976061404,6710518.066928837,2112.1001195616086,2090.4605438665126,614805,3824322,-5094,-5243,4529725,30098934,4231,8241,no
1.4241795077992424e+16,left,3700523.008196721,14006374.885245902,-527.811475409836,-555.7786885245902,1437982.324743488,5041374.280793179,1742.7213464686413,1896.227583859596,312970,668497,-4813,-5853,5690693,24955171,1374,3015,no
1.4241795268865592e+16,right,3669047.983606557,21193509.704918034,-1739.7131147540983,-555.1475409836065,2216840.096918689,9696162.38894101,4302.147527313391,3088.8848683817705,659805,3699980,-9891,-8404,7097570,39589414,4388,3941,no
1.4241795995394438e+16,left,1968426.1147540985,7031845.295081968,-2258.7704918032787,-821.016393442623,1017342.0176024098,2682832.4388203146,3196.014482913029,1679.1788281535462,180843,2543512,-9636,-4165,3482077,12607957,3267,5167,no
1.424179607867246e+16,right,1641280.975409836,8076645.352459016,287.5655737704918,1930.3360655737704,1586938.0547851725,6536742.738098457,2555.0264638945982,2129.920126584721,69227,806677,-8927,-2142,4370849,23926621,5193,8839,no
1.424179616515357e+16,right,5364547.2727272725,31122825.280991737,286.3388429752066,-884.9669421487604,2823610.353089566,11800125.05927797,4506.665845451822,4443.291375646894,246020,7280320,-9336,-9677,8860972,56345955,7566,5801,no
1.4241796875143468e+16,left,2396035.347107438,14090406.280991737,-764.5537190082645,1370.3223140495868,1340702.5383573142,5379092.170103335,5076.253580726659,4479.458023792008,258388,5365355,-8326,-9021,4293033,31139703,6463,7946,no
1.4241796892442012e+16,left,4269054.950819672,20396191.9590164,-1022.6311475409836,-425.55737704918033,1922877.012677948,8122651.231596946,3303.2686196504314,1653.2424592031475,599729,3198991,-9067,-5014,6773199,36908104,3318,2581,no
1.4241797054232798e+16,right,4394387.672131147,21819010.09836065,305.9918032786885,-726.5737704918033,2273882.493004648,9909112.080788136,2539.553258350448,3209.7505320482483,392369,4469891,-4564,-8926,8060841,39266423,5519,5781,no
1.4247042107497016e+16,left,6750883.633663367,31467911.23762376,1825.3366336633665,241.59405940594056,2679563.7507464453,13825066.535759948,1514.0998598324202,881.333196676692,1593045,6946955,90,-1907,9820959,51813387,6510,3176,yes
1.4247743019084642e+16,right,1776654.4745762711,24353212.6440678,1593.0677966101696,482.3559322033898,1674539.1634115374,14184612.541996133,2444.080963050337,1421.654036224778,346759,5035180,-2758,-3691,6200886,50630411,4340,1937,yes
1.4269793548180376e+16,right,2938648.3089430896,15736110.536585366,90.0,350.9918699186992,1361769.730169129,7794435.109292091,1575.171008150554,2003.5805755906547,765769,1629618,-2696,-3785,5140742,31771193,2807,5486,yes
1.4275402969968082e+16,right,6320953.6147540985,44537258.00819672,-213.0409836065573,-163.40983606557376,4012510.619162057,23939700.79219372,4213.156798045621,2894.052638363971,720298,8349692,-7732,-6099,13798155,95726377,6593,7269,yes
1.4288868684684964e+16,right,3092471.6428571427,20103514.11904762,2838.6507936507937,1352.9126984126983,1830078.654132415,7467985.623185307,2719.2353493361634,1727.839071301914,314068,7982415,-3469,-1468,6310626,32800848,7246,4754,yes
1.4294973105043958e+16,left,3204920.894308944,19093321.414634146,-2839.60162601626,-163.9349593495935,1808012.346012893,7874860.04927267,2907.6889723059217,1840.458802117672,916314,6609863,-8338,-2826,5933451,33123642,600,5110,yes
1.4298173540296498e+16,right,3499364.10483871,26350210.72580645,-2062.048387096774,-779.6774193548387,2065116.241468293,13470894.722637448,4181.80818411086,1721.0656017900162,1027341,4330125,-9380,-4215,7296926,56417347,2586,1781,yes
1.4298838549978448e+16,right,1412468.4186046512,16139832.054263566,1884.7674418604647,143.43410852713177,1028902.5993107344,7838734.693423199,4350.511998445607,1619.2908596674406,153961,2229243,-9457,-4194,3818873,32462465,8502,4423,yes
1.4304721057122438e+16,right,1455098.0731707318,13306683.69105691,204.5853658536585,-27.682926829268293,808840.0328021987,3889780.050760277,3561.8515076761564,1480.8675864089298,266394,4619089,-9242,-3900,3223055,22752090,5003,2593,yes
1.4307885041761822e+16,right,4278615.645161291,21837917.080645163,-1618.645161290323,-759.7903225806451,1171078.870174192,6424351.4065177785,1650.275656027757,1891.263322574265,1929034,9528928,-5172,-5968,6062829,31917917,724,1662,yes
1.4310099193729154e+16,right,1500614.968421053,10895552.884210529,-2251.557894736842,-1252.252631578947,677435.0049611646,5779616.120720378,4406.230035031369,2885.955857613568,134038,1954527,-9633,-9686,2772938,21882339,7700,3971,yes
1.4326741779541054e+16,left,3743250.256198347,26055041.314049587,-3291.0826446280994,-1302.1735537190082,1794749.3784573774,11987307.201214658,3999.9950720527495,3164.605372126952,925464,3063068,-9722,-9981,7184926,51713964,1733,2620,yes
1.4327677085576796e+16,right,1015633.7903225806,8606010.08064516,-3158.0967741935483,534.741935483871,603629.3493535551,5048677.468117041,4019.650602498727,2577.988138729573,274657,1515175,-9676,-7613,2704244,25496755,4689,7045,yes
1.4342978476495436e+16,right,2731113.858974359,21117364.346153848,-930.5897435897436,-672.2051282051282,1890171.6001489533,8613138.600362662,3153.617219918037,1154.516589217563,342798,7442624,-7297,-3678,6892537,35159372,4286,1550,yes
1.4389120028506108e+16,right,4847975.738095238,40609381.11904762,-1747.2380952380952,384.6904761904762,3332479.652296017,18202416.57988841,3598.4753692164054,1921.2220671823889,640363,4995866,-9044,-3939,10441881,72414770,3187,7745,yes
1.4395029311686634e+16,right,3168228.32,25350822.096,1275.792,578.296,1392837.6313288058,10345512.047398988,1405.577193436802,893.7910741655817,249841,2621718,-2349,-1181,5806892,45011402,3931,3607,yes
1.4395833503705592e+16,right,3607859.1848739497,17047125.966386553,-1048.9411764705883,-853.1680672268908,1040133.4131250678,6492662.469457507,4689.092961500679,4488.790704461858,1595076,5132542,-9845,-8820,5527890,30914257,4762,9559,yes
1.4395833672075906e+16,left,3710849.9669421487,22546451.719008263,-915.7272727272727,-303.45454545454544,2434440.8947226154,11596534.42090118,1833.3294439352685,1926.7447071853253,242675,5626220,-5879,-5188,8328487,51681374,3533,3498,no
1.4395833674308006e+16,left,2633310.081967213,9329442.795081967,-1209.9016393442623,-1736.049180327869,802350.478028516,4893254.200657986,2275.5440632151367,3366.044697661072,1072910,2107115,-7075,-9925,3644439,21461344,1227,4113,no
1.4395833699597476e+16,right,954373.7165354332,9355959.181102362,-1537.6614173228347,655.1338582677165,690918.9978887436,5871317.696305072,2736.637814419198,1184.057312816823,120546,1221900,-9708,-2792,3366463,29708527,1413,7246,no
1.4395834391833116e+16,right,2011955.8015873013,7289040.182539683,3672.6507936507937,1685.063492063492,1239341.6261335537,3727165.018736824,2735.3969169170614,3685.8865001430127,45507,2643751,-4133,-8511,3440130,16951180,9428,6140,no
1.4395834566293116e+16,left,1675535.3278688523,6408571.9754098365,-85.59016393442623,2042.926229508197,1295928.0112285244,6219412.509345406,1821.052346537044,3122.1418193233126,298302,494373,-6039,-8184,3433012,23208136,4448,9510,no
1.4395834725482432e+16,right,4245227.900826447,22306702.67768595,-1052.4876033057851,-506.3636363636364,1859233.9406479192,12186103.91268475,3916.530926972028,4554.028456579222,1101680,1276011,-8835,-9367,6218709,48081230,4429,6357,no
1.4395835335492712e+16,left,3986981.0495867766,28320419.6446281,371.9586776859504,693.2066115702479,3028777.7098520724,22291829.332054373,4783.796627499776,3824.815607575864,232756,3291730,-9997,-6408,8833488,74549395,7255,9116,no
1.4395971602025186e+16,right,6244785.05882353,33252941.5,356.80882352941177,522.2058823529412,3343681.4088137066,15361553.811342696,848.9991870564281,412.4151856297435,632128,2779208,-2449,-230,10445486,55794993,1231,1733,no
1.4398523814379224e+16,right,2663693.7252747254,25479687.175824177,1791.8461538461538,1688.637362637363,2478082.2130291536,15576865.121346522,3449.084048855344,1344.396308273581,110865,1662586,-1993,-177,7365786,48543389,9168,5264,yes
1.4412176957498866e+16,right,2734993.3615384614,17994070.984615386,-154.46153846153845,-383.74615384615385,1379287.1573456696,7400090.974803045,4747.899490119466,3367.4050582808536,271002,4800188,-9073,-5366,5068152,34156528,9490,7957,yes
1.4426553927163844e+16,right,2239059.798449612,13301664.713178294,700.9147286821706,-273.4573643410853,1124446.2852624217,6295782.493189796,3344.407531216777,3389.7363720496205,648223,3199664,-5028,-9386,4805342,25132965,7502,9349,yes
1.4429357054387884e+16,right,4975900.75,37033175.83870968,1001.1532258064516,569.7983870967741,2481739.0445073987,19178441.207351245,1868.619563713264,1758.3278271242978,1043131,5470208,-1600,-2394,10626501,79300077,4744,5660,yes
1.4441544261488708e+16,right,3144605.393700788,17639802.0,-710.0236220472441,-294.87401574803147,1640167.4050038704,6455401.012327937,2545.767397523724,1933.2422556220504,926849,1876496,-5556,-3923,6181940,28437920,6164,5098,yes
1.4443146481162706e+16,right,2082682.523809524,12611962.650793651,828.563492063492,622.8333333333334,1700990.8424706052,9988914.073789705,2646.1680898870554,2405.242087607815,248727,1423522,-3944,-3406,5856482,39187805,7318,9375,yes
1.4446796633806752e+16,right,2631205.96875,9105250.697916666,1506.75,1569.7604166666667,1368680.2913589303,5106634.4027126,1023.7038222989468,2427.646621924818,355338,2064345,-1171,-1125,3993187,19208011,4581,9347,no
